id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2758,7997061,Rebecca,Brooklyn,Williamsburg,40.71471,-73.94045,Entire home/apt,250,1,87,27/06/2019,1.23,1,272
2759,8000315,Naima,Manhattan,Harlem,40.82124,-73.94973,Entire home/apt,100,2,271,30/06/2019,3.85,2,270
2760,1601577,Tilia,Manhattan,Murray Hill,40.74776,-73.97335,Entire home/apt,600,4,7,04/09/2015,0.1,1,0
2761,6457253,Irene,Brooklyn,Sunset Park,40.66405,-73.9923,Private room,66,2,4,12/05/2019,0.08,1,365
2762,2024924,Lisa,Brooklyn,Park Slope,40.67171,-73.98079,Private room,65,7,58,29/03/2019,0.83,2,333
2763,8049757,Omar,Manhattan,East Harlem,40.80108,-73.94346,Entire home/apt,220,4,60,19/06/2019,0.85,1,332
2764,109505,Jason,Manhattan,Upper East Side,40.77006,-73.95441,Entire home/apt,159,2,114,23/06/2019,1.62,1,46
2765,8071107,Tov,Brooklyn,Williamsburg,40.7057,-73.93836,Private room,70,2,31,31/03/2017,0.44,2,20
2766,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65936,-73.95139,Private room,49,5,84,16/06/2019,1.17,3,296
2767,8071900,Jordan,Brooklyn,Bushwick,40.70121,-73.91883,Private room,47,5,21,30/11/2018,0.36,1,56
2768,4731948,Kiki,Manhattan,Lower East Side,40.71804,-73.99147,Entire home/apt,299,1,200,02/06/2019,2.8,4,100
2769,8088731,Jon,Brooklyn,Prospect-Lefferts Gardens,40.66021,-73.96107,Entire home/apt,79,7,19,18/02/2019,0.43,1,0
2770,1396183,Lee,Brooklyn,Fort Greene,40.69197,-73.97218,Entire home/apt,115,4,12,22/02/2019,0.17,1,0
2771,8092548,Habib,Brooklyn,Clinton Hill,40.68639,-73.9624,Entire home/apt,229,3,38,25/06/2019,0.54,1,364
2772,8092818,Romi,Brooklyn,Bedford-Stuyvesant,40.6882,-73.94645,Entire home/apt,115,5,3,02/04/2014,0.04,1,0
2773,4358024,Jonathan,Manhattan,Greenwich Village,40.73051,-73.99518,Entire home/apt,1100,2,17,20/10/2018,0.25,2,364
2774,228583,Angelo,Brooklyn,Williamsburg,40.71,-73.9523,Entire home/apt,165,4,10,06/10/2018,0.14,1,49
2775,1430128,Jenn,Brooklyn,Bedford-Stuyvesant,40.69336,-73.94678,Entire home/apt,67,6,10,30/05/2018,0.39,1,0
2776,8112941,Cat,Brooklyn,Bedford-Stuyvesant,40.69289,-73.94356,Private room,68,3,52,24/06/2019,2.44,3,72
2777,8113165,Cynthia And Froebel,Brooklyn,Canarsie,40.63591,-73.90941,Private room,85,3,1,04/01/2019,0.16,2,132
2778,347642,Jullien,Brooklyn,Bedford-Stuyvesant,40.68084,-73.92804,Entire home/apt,170,3,134,20/06/2019,2,3,209
2779,8119708,Charlotte & Aaron,Brooklyn,Midwood,40.62666,-73.96094,Private room,95,3,46,01/07/2019,0.76,3,86
2780,8120180,Ivey,Brooklyn,Bedford-Stuyvesant,40.68329,-73.95111,Private room,45,3,2,09/07/2016,0.05,1,0
2781,7304881,Amanda,Brooklyn,Williamsburg,40.71041,-73.93847,Private room,178,2,2,04/09/2016,0.06,1,0
2782,8131878,Tabita,Manhattan,Chelsea,40.74461,-74.00172,Entire home/apt,140,5,50,13/06/2019,0.91,1,328
2783,7503643,Vida,Brooklyn,Greenpoint,40.72686,-73.94177,Entire home/apt,149,30,7,31/10/2018,0.11,52,281
2784,4540899,Tee,Brooklyn,Bedford-Stuyvesant,40.69399,-73.93135,Entire home/apt,89,3,86,26/05/2019,1.29,1,223
2785,8135210,Milena,Queens,Astoria,40.76387,-73.92593,Entire home/apt,108,4,3,01/12/2015,0.06,1,0
2786,3217480,Victoria,Manhattan,Washington Heights,40.85652,-73.92975,Entire home/apt,138,7,14,24/04/2019,0.3,1,13
2787,1200603,Andrea,Brooklyn,Crown Heights,40.66751,-73.95867,Entire home/apt,115,2,121,31/05/2019,1.7,1,39
2788,6486116,Ari,Manhattan,East Harlem,40.79004,-73.94846,Shared room,69,1,136,04/04/2019,2.13,4,103
2789,8163133,Nikhil,Manhattan,West Village,40.73988,-74.0036,Entire home/apt,269,2,68,20/06/2019,1.14,1,311
2790,173980,Will And Jo,Brooklyn,Williamsburg,40.70919,-73.95012,Entire home/apt,160,30,13,05/01/2014,0.18,2,252
2791,4045167,Manuel,Manhattan,SoHo,40.71908,-73.99976,Entire home/apt,150,1,2,18/03/2015,0.03,1,207
2792,8178950,Mari,Manhattan,Upper West Side,40.78357,-73.97268,Entire home/apt,121,7,76,30/06/2019,1.11,1,151
2793,8179855,Kris,Brooklyn,Flatbush,40.63863,-73.95729,Entire home/apt,95,7,22,21/06/2019,0.49,1,20
2794,7365834,Alex,Brooklyn,Sheepshead Bay,40.58426,-73.95949,Entire home/apt,99,3,66,27/05/2019,1.05,5,365
2795,8184930,Leonice,Brooklyn,Prospect Heights,40.68249,-73.97139,Private room,40,1,73,13/05/2019,1.1,1,65
2796,2333904,Stephanie,Manhattan,East Village,40.72307,-73.97911,Private room,89,28,23,05/05/2019,0.38,3,125
2797,8200820,Valerie,Brooklyn,Greenpoint,40.71938,-73.95136,Private room,50,2,11,03/02/2014,0.16,2,157
2798,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.6839,-73.95042,Private room,55,1,126,19/06/2019,1.77,15,343
2799,66193,Brennan,Brooklyn,South Slope,40.66448,-73.98695,Entire home/apt,224,2,229,24/06/2019,3.28,1,257
2800,7646038,Malik,Queens,Ditmars Steinway,40.77448,-73.90907,Entire home/apt,120,2,2,12/09/2018,0.19,1,0
2801,4983320,Terri,Queens,Flushing,40.75431,-73.83131,Private room,59,1,116,06/09/2017,1.63,2,0
2802,4548229,Brinton,Manhattan,Harlem,40.8033,-73.95008,Entire home/apt,135,31,177,06/06/2019,2.49,4,340
2803,8261145,Tommy,Manhattan,Lower East Side,40.72317,-73.9929,Entire home/apt,175,3,105,19/06/2019,1.49,1,274
2804,8126811,Jessica,Queens,Long Island City,40.75676,-73.93463,Entire home/apt,250,3,184,26/06/2019,2.65,1,84
2805,8282962,Anna,Manhattan,East Village,40.7282,-73.98067,Entire home/apt,156,2,31,16/05/2019,0.44,1,3
2806,5191738,Alisha,Brooklyn,Bedford-Stuyvesant,40.68864,-73.9213,Entire home/apt,75,2,36,25/06/2019,0.66,1,0
2807,8301763,Kevin,Manhattan,Morningside Heights,40.8061,-73.9662,Entire home/apt,79,5,9,12/10/2016,0.13,1,0
2808,3038687,Karen,Manhattan,Upper West Side,40.78981,-73.97518,Entire home/apt,104,30,27,31/05/2019,0.38,8,137
2809,8300712,Andrew And Stine,Brooklyn,Williamsburg,40.7133,-73.94602,Entire home/apt,280,1,124,23/06/2019,1.77,1,359
2810,8323145,Madeleine,Manhattan,Nolita,40.72411,-73.99372,Private room,80,4,131,07/06/2019,1.88,1,34
2811,7776144,Bertte,Brooklyn,Williamsburg,40.71171,-73.96101,Entire home/apt,136,30,50,08/07/2018,0.72,1,0
2812,8336526,Matthew,Manhattan,Upper West Side,40.78024,-73.97942,Entire home/apt,550,4,17,29/04/2019,0.27,1,201
2813,8111912,Jed,Brooklyn,Flatbush,40.64361,-73.96821,Entire home/apt,190,2,95,29/06/2019,1.65,2,349
2814,377151,Shervin,Manhattan,East Village,40.72915,-73.98565,Entire home/apt,199,2,29,30/06/2019,0.47,1,361
2815,8316059,Jorge,Queens,Woodside,40.74409,-73.89864,Private room,75,2,25,28/10/2018,0.4,1,365
2816,4106680,Alexandre,Manhattan,East Village,40.72853,-73.98619,Private room,100,1,212,23/06/2019,3.05,1,278
2817,8362282,Drica 2017,Manhattan,Upper West Side,40.78808,-73.9754,Entire home/apt,125,1,15,24/05/2016,0.21,1,362
2818,6866353,Julie,Brooklyn,Bushwick,40.68585,-73.90686,Private room,75,2,12,01/07/2018,0.24,1,0
2819,245881,Steph,Manhattan,Harlem,40.80355,-73.95227,Private room,99,2,30,29/06/2019,2.61,1,24
2820,999689,Eric,Brooklyn,Greenpoint,40.72887,-73.95163,Private room,35,30,5,23/04/2014,0.07,1,97
2821,4645357,Beatrix,Queens,Long Island City,40.75909,-73.93217,Private room,51,1,165,23/06/2019,2.36,1,361
2822,7748180,Ryan,Queens,Ditmars Steinway,40.77787,-73.91472,Entire home/apt,188,2,260,07/07/2019,3.97,1,312
2823,8422502,Stephan,Manhattan,NoHo,40.72545,-73.99492,Entire home/apt,90,7,2,23/12/2015,0.04,1,0
2824,4894525,Am,Brooklyn,Crown Heights,40.68034,-73.9615,Entire home/apt,279,3,9,31/12/2018,0.19,1,0
2825,117236,Raj,Manhattan,West Village,40.73078,-74.0104,Entire home/apt,350,4,9,11/06/2018,0.14,1,13
2826,8434244,William,Manhattan,East Harlem,40.79255,-73.93842,Private room,125,2,59,16/06/2019,0.84,1,360
2827,8119708,Charlotte & Aaron,Brooklyn,Midwood,40.62733,-73.96102,Private room,85,4,38,14/05/2019,0.56,3,81
2828,8452695,Macit,Queens,Maspeth,40.73732,-73.90168,Private room,48,20,33,21/04/2019,0.46,2,297
2829,8452695,Macit,Queens,Maspeth,40.74033,-73.89921,Private room,56,28,14,15/04/2017,0.2,2,310
2830,8452639,C S,Brooklyn,Flatbush,40.64919,-73.96143,Private room,84,2,68,27/05/2019,0.96,3,362
2831,8455776,Wendy,Manhattan,Harlem,40.82453,-73.94923,Entire home/apt,155,1,123,24/06/2019,1.74,2,170
2832,8457613,Erin,Manhattan,Gramercy,40.73494,-73.98751,Entire home/apt,250,365,0,,,1,365
2833,1400369,Ernesto,Manhattan,Chinatown,40.71702,-73.99566,Entire home/apt,300,5,31,23/06/2019,0.45,1,278
2834,8255208,Kate,Brooklyn,Williamsburg,40.70951,-73.96262,Entire home/apt,140,1,1,16/07/2015,0.02,1,0
2835,8481125,Thomas,Manhattan,Upper East Side,40.76142,-73.96086,Private room,120,7,19,19/04/2019,0.27,2,245
2836,8265050,Jae,Brooklyn,Williamsburg,40.71188,-73.95155,Entire home/apt,99,2,198,17/06/2019,2.78,2,89
2837,8289606,Stephen,Manhattan,Greenwich Village,40.73158,-73.99254,Entire home/apt,240,7,19,23/05/2019,0.27,1,158
2838,4327300,Stephen,Manhattan,Washington Heights,40.83399,-73.94474,Entire home/apt,72,7,27,25/05/2019,0.46,1,73
2839,3360223,Rosemary,Queens,Astoria,40.76792,-73.92228,Private room,45,4,68,01/01/2019,0.96,1,0
2840,7875272,Mary,Staten Island,Port Richmond,40.62947,-74.13378,Entire home/apt,250,30,1,07/10/2015,0.02,3,0
2841,8521063,Wes,Manhattan,West Village,40.73254,-74.00467,Private room,100,2,48,02/01/2019,0.9,1,78
2842,8038118,Maria,Manhattan,Midtown,40.7529,-73.97094,Entire home/apt,175,5,116,27/05/2019,1.65,1,299
2843,8523970,Tanya,Manhattan,East Village,40.72694,-73.98304,Entire home/apt,200,5,10,26/04/2019,0.14,1,0
2844,7853251,Enyinne,Queens,St. Albans,40.69015,-73.77472,Private room,59,1,8,11/05/2017,0.12,5,359
2845,2698515,Chandler,Manhattan,Financial District,40.70939,-74.00121,Entire home/apt,420,2,285,02/07/2019,4.02,1,294
2846,8548430,Bernardo & Andressa,Brooklyn,Williamsburg,40.72149,-73.96174,Private room,120,3,142,07/07/2019,2.01,1,37
2847,8548453,Jon,Manhattan,Chelsea,40.74611,-73.99209,Entire home/apt,295,30,3,19/09/2016,0.04,1,235
2848,3130819,Shana,Brooklyn,Williamsburg,40.72079,-73.95641,Entire home/apt,200,120,12,21/07/2014,0.17,1,306
2849,7009551,Joseph,Brooklyn,Bushwick,40.70188,-73.92275,Private room,48,7,61,15/02/2019,0.87,1,0
2850,5533135,Rodrigo,Manhattan,Hell's Kitchen,40.76476,-73.99011,Entire home/apt,99,2,55,30/06/2019,0.78,1,182
2851,7503643,Vida,Brooklyn,Greenpoint,40.7257,-73.94181,Entire home/apt,129,30,8,30/01/2019,0.12,52,344
2852,5283853,Chara,Manhattan,East Village,40.73082,-73.98693,Entire home/apt,160,2,44,01/01/2018,0.64,2,0
2853,1254489,Randy,Brooklyn,Park Slope,40.67477,-73.97404,Entire home/apt,142,4,41,18/06/2019,0.58,1,151
2854,8783166,Marinez,Queens,Astoria,40.76752,-73.9273,Private room,120,3,12,21/05/2019,0.17,2,365
2855,6676776,Peter,Manhattan,Battery Park City,40.71239,-74.0162,Entire home/apt,400,1000,0,,,1,362
2856,953843,Sara,Brooklyn,Clinton Hill,40.68572,-73.9641,Entire home/apt,130,7,26,07/03/2018,0.41,1,182
2857,2240143,Pavel,Manhattan,Harlem,40.81606,-73.94363,Shared room,85,3,38,27/05/2019,0.56,1,157
2858,8102595,Stephanie,Brooklyn,Bedford-Stuyvesant,40.69017,-73.95757,Entire home/apt,600,1,48,11/10/2015,0.68,1,89
2859,8616291,Chikie,Manhattan,Harlem,40.82184,-73.95031,Private room,69,5,152,29/06/2019,2.14,2,110
2860,8619862,Karlee,Brooklyn,Williamsburg,40.70863,-73.95543,Entire home/apt,150,3,1,18/07/2016,0.03,1,0
2861,2196224,Sally,Manhattan,East Village,40.73051,-73.9814,Entire home/apt,10,30,0,,,4,137
2862,1345611,Bahiyyah,Brooklyn,Bedford-Stuyvesant,40.69385,-73.95223,Private room,87,1,4,30/06/2019,2.26,1,12
2863,5440087,Dn,Manhattan,Midtown,40.7513,-73.97239,Private room,249,3,1,30/09/2015,0.02,2,87
2864,8638841,Nathan,Brooklyn,Williamsburg,40.70537,-73.92975,Private room,65,4,142,26/06/2019,2.03,1,115
2865,8653725,Marlyn,Brooklyn,Canarsie,40.64308,-73.9077,Entire home/apt,175,3,158,07/07/2019,2.27,1,317
2866,5334697,Shane,Manhattan,Washington Heights,40.83942,-73.93855,Private room,79,5,112,02/07/2019,1.59,3,1
2867,2935265,Andrew,Manhattan,SoHo,40.72391,-73.99879,Private room,194,2,141,21/06/2019,2,2,340
2868,1232988,Matthew,Manhattan,Lower East Side,40.71915,-73.99309,Entire home/apt,150,3,19,16/06/2019,0.27,1,9
2869,8677042,Malcolm,Brooklyn,Williamsburg,40.7086,-73.94715,Entire home/apt,241,2,1,26/12/2018,0.15,1,0
2870,8677477,Tia,Manhattan,Harlem,40.81307,-73.93854,Private room,80,1,73,24/05/2019,1.08,1,309
2871,8680097,Zaire,Brooklyn,Bedford-Stuyvesant,40.6848,-73.92505,Entire home/apt,120,4,72,15/06/2019,1.02,1,284
2872,8685072,Agnes,Manhattan,Upper East Side,40.78013,-73.95082,Entire home/apt,155,4,13,07/06/2019,0.22,1,0
2873,8687489,Adam,Manhattan,West Village,40.7338,-74.00328,Entire home/apt,150,7,40,25/11/2017,0.57,1,0
2874,8313953,Natalie,Manhattan,Upper East Side,40.76866,-73.9536,Entire home/apt,140,6,36,06/06/2019,0.69,1,71
2875,8726014,ELouise,Brooklyn,East Flatbush,40.63205,-73.94587,Entire home/apt,90,1,5,03/05/2019,0.08,1,361
2876,1338262,Rachel,Brooklyn,Carroll Gardens,40.68468,-73.99145,Entire home/apt,150,3,94,01/07/2019,1.33,3,250
2877,8708720,Nehprii,Brooklyn,Bedford-Stuyvesant,40.68019,-73.93042,Entire home/apt,135,2,127,23/06/2019,1.8,1,354
2878,4623045,Sean,Brooklyn,Park Slope,40.67179,-73.97248,Entire home/apt,140,2,45,27/05/2019,1.64,1,31
2879,8732694,Ravanna,Brooklyn,Bedford-Stuyvesant,40.68656,-73.95348,Entire home/apt,130,3,220,23/06/2019,3.11,2,0
2880,8026393,Ruth,Manhattan,Upper East Side,40.77118,-73.9527,Private room,150,2,121,29/06/2019,1.72,1,225
2881,1967871,Lisa,Brooklyn,South Slope,40.66623,-73.98217,Entire home/apt,115,3,185,05/06/2019,2.62,1,163
2882,8732694,Ravanna,Brooklyn,Bedford-Stuyvesant,40.68471,-73.95325,Entire home/apt,130,3,229,29/06/2019,3.32,2,259
2883,8739354,Caspar,Manhattan,Greenwich Village,40.72831,-73.9987,Entire home/apt,380,6,29,29/04/2019,0.43,1,365
2884,2899693,Kali,Brooklyn,Williamsburg,40.70773,-73.94144,Entire home/apt,115,20,1,10/08/2014,0.02,1,0
2885,8751800,Olubode Shawn,Manhattan,Morningside Heights,40.8117,-73.9555,Entire home/apt,125,2,21,07/05/2019,0.3,1,363
2886,8753908,Rebecca,Brooklyn,Bushwick,40.70045,-73.93832,Private room,65,5,1,01/06/2015,0.02,1,169
2887,8759781,Augusto M Gallardo,Queens,Jackson Heights,40.75238,-73.87746,Entire home/apt,110,9,11,01/06/2019,0.16,1,362
2888,3562322,Lord Daniel,Brooklyn,Bedford-Stuyvesant,40.68708,-73.95126,Private room,31,6,41,03/07/2019,0.58,3,55
2889,517966,Shean,Brooklyn,Bedford-Stuyvesant,40.68005,-73.93911,Entire home/apt,135,3,173,23/06/2019,2.47,2,277
2890,8772693,Billy,Manhattan,West Village,40.73119,-74.00615,Entire home/apt,200,3,20,01/10/2016,0.29,1,0
2891,8773518,Robb,Brooklyn,Bedford-Stuyvesant,40.68553,-73.94466,Private room,212,3,1,09/04/2019,0.33,3,109
2892,5556571,Chris,Brooklyn,Williamsburg,40.70617,-73.93761,Shared room,40,1,34,24/01/2019,0.48,3,75
2893,914838,Lior,Manhattan,Hell's Kitchen,40.76364,-73.99465,Entire home/apt,80,30,12,16/06/2019,0.18,7,365
2894,4847926,Shelley,Brooklyn,Flatbush,40.64233,-73.95655,Entire home/apt,95,2,147,17/06/2019,2.09,3,275
2895,2119276,Host,Manhattan,Hell's Kitchen,40.76544,-73.9882,Entire home/apt,185,30,7,26/12/2018,0.13,39,347
2896,5942292,@ Art House Monique,Brooklyn,Bedford-Stuyvesant,40.68194,-73.94068,Entire home/apt,100,1,59,19/06/2019,0.84,4,165
2897,8778889,Steven,Manhattan,Flatiron District,40.74096,-73.9927,Entire home/apt,1200,1,0,,,1,0
2898,7503643,Vida,Brooklyn,Greenpoint,40.72531,-73.94222,Entire home/apt,149,30,9,13/10/2018,0.14,52,341
2899,93790,Ann,Manhattan,West Village,40.73089,-74.00302,Private room,139,1,203,01/07/2019,2.87,2,32
2900,1147345,Molly,Manhattan,Greenwich Village,40.72866,-74.00095,Entire home/apt,226,3,25,02/01/2019,0.36,1,80
2901,5738733,Elizabeth,Brooklyn,Bedford-Stuyvesant,40.68978,-73.93751,Entire home/apt,74,2,189,30/06/2019,3.02,2,131
2902,8315861,Jonathan,Manhattan,West Village,40.73433,-74.0036,Entire home/apt,195,5,52,07/02/2019,0.74,1,0
2903,8791051,Danielle,Brooklyn,East Flatbush,40.6526,-73.94999,Entire home/apt,104,59,48,18/10/2018,0.69,1,122
2904,1253125,Tanya,Manhattan,SoHo,40.72047,-74.00049,Entire home/apt,275,2,6,28/04/2019,0.51,1,5
2905,8796895,Rebecca,Manhattan,Upper West Side,40.7854,-73.97368,Private room,310,4,12,22/09/2017,0.18,1,358
2906,2110601,Julia,Manhattan,East Village,40.72379,-73.98826,Entire home/apt,145,29,3,02/10/2016,0.04,1,35
2907,8821936,Lynn,Staten Island,Shore Acres,40.61135,-74.06356,Entire home/apt,75,3,19,30/05/2019,0.28,1,258
2908,8265050,Jae,Brooklyn,Williamsburg,40.71084,-73.94861,Entire home/apt,99,2,201,19/06/2019,2.85,2,106
2909,8838470,Carlos,Manhattan,Hell's Kitchen,40.76464,-73.98749,Entire home/apt,250,6,79,01/01/2019,1.12,1,137
2910,3038687,Karen,Manhattan,Upper West Side,40.79221,-73.97476,Entire home/apt,104,30,24,18/11/2018,0.34,8,57
2911,8844412,Pat,Manhattan,Gramercy,40.73681,-73.98366,Entire home/apt,250,5,5,19/09/2018,0.07,1,358
2912,2119276,Host,Manhattan,Hell's Kitchen,40.76493,-73.98652,Entire home/apt,150,30,18,04/04/2019,0.27,39,340
2913,2119276,Host,Manhattan,Hell's Kitchen,40.76703,-73.98874,Entire home/apt,195,30,17,12/04/2019,0.35,39,333
2914,2119276,Host,Manhattan,Hell's Kitchen,40.76671,-73.98666,Entire home/apt,350,30,14,17/06/2019,0.22,39,327
2915,5719998,Charles,Brooklyn,Williamsburg,40.71346,-73.93883,Private room,75,1,23,29/06/2019,0.33,1,0
2916,8756595,Jenny,Brooklyn,Prospect-Lefferts Gardens,40.66139,-73.96027,Private room,80,31,28,12/07/2016,0.4,1,167
2917,8619985,Mel,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93933,Entire home/apt,96,2,14,25/06/2019,4.62,1,50
2918,5434492,Elizabeth,Manhattan,Kips Bay,40.74011,-73.98185,Entire home/apt,200,1,0,,,1,0
2919,8896180,Facundo Martin /Teresa,Manhattan,East Harlem,40.79053,-73.94398,Private room,90,3,139,06/07/2019,2.38,1,293
2920,6194487,Rocio & James,Queens,Astoria,40.76359,-73.90586,Private room,79,1,274,25/04/2019,4.02,3,308
2921,8900383,Zee,Manhattan,Morningside Heights,40.81326,-73.96181,Private room,220,1,0,,,1,365
2922,274702,Sabina Giovanna,Brooklyn,Williamsburg,40.71108,-73.96318,Entire home/apt,224,31,14,05/08/2018,0.2,1,219
2923,762610,Christopher,Queens,Arverne,40.59684,-73.79449,Private room,35,2,201,18/06/2019,3.28,2,88
2924,177712,Amara,Queens,Astoria,40.76394,-73.92022,Private room,70,7,34,31/03/2019,0.48,1,140
2925,8792814,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66359,-73.95235,Private room,85,1,40,07/06/2019,0.83,10,293
2926,8925763,Joy,Manhattan,Harlem,40.8174,-73.94629,Entire home/apt,110,30,128,28/06/2019,1.82,2,314
2927,8925493,Yvonne,Brooklyn,Bedford-Stuyvesant,40.68208,-73.9104,Private room,65,3,2,07/05/2019,0.06,2,365
2928,8934751,Mike,Queens,Maspeth,40.72509,-73.89687,Entire home/apt,200,4,24,01/06/2019,0.38,2,157
2929,8937205,Golan,Manhattan,Chinatown,40.7157,-73.99183,Entire home/apt,249,31,6,01/11/2015,0.09,1,365
2930,2015914,Majar,Brooklyn,East New York,40.66759,-73.88584,Private room,62,3,52,27/05/2019,0.74,8,361
2931,8918030,Theodore,Bronx,Williamsbridge,40.88296,-73.86264,Private room,50,1,19,30/03/2019,0.83,1,311
2932,2015914,Majar,Brooklyn,East New York,40.66907,-73.88493,Private room,62,3,48,17/06/2019,0.68,8,340
2933,4864306,Joseph,Brooklyn,Greenpoint,40.72668,-73.95555,Private room,50,2,13,17/06/2019,0.22,3,282
2934,8955761,Murrel,Manhattan,Murray Hill,40.74722,-73.97734,Private room,55,1,0,,,1,0
2935,4463092,Samuel,Manhattan,Harlem,40.80339,-73.95167,Private room,71,2,64,26/06/2019,1.02,2,18
2936,2717428,Ellen,Manhattan,East Harlem,40.7977,-73.93754,Private room,75,1,37,30/06/2019,0.53,1,139
2937,4184612,Lynne,Brooklyn,Williamsburg,40.71251,-73.947,Private room,115,3,146,09/06/2019,2.08,1,277
2938,1562642,Molly,Brooklyn,Williamsburg,40.7138,-73.96251,Private room,82,2,144,02/04/2019,3.37,1,0
2939,2015914,Majar,Brooklyn,East New York,40.66874,-73.88548,Private room,75,3,34,06/04/2019,0.49,8,341
2940,8289663,Shane,Manhattan,Harlem,40.81976,-73.94029,Private room,60,3,101,10/06/2019,1.44,1,340
2941,1120027,Clay,Manhattan,Chelsea,40.74072,-74.00438,Entire home/apt,200,7,11,22/06/2019,1.17,1,11
2942,8986314,Stephen,Brooklyn,Greenpoint,40.7337,-73.95427,Private room,90,1,0,,,1,0
2943,8335875,Mr. Williams,Brooklyn,Park Slope,40.68242,-73.97904,Entire home/apt,215,3,59,23/05/2019,0.84,1,356
2944,5668786,Ed &Alexa,Manhattan,Hell's Kitchen,40.76796,-73.98601,Private room,100,2,244,05/07/2019,3.49,1,52
2945,7614595,Maria,Queens,Astoria,40.7672,-73.92799,Private room,38,30,7,03/11/2018,0.19,1,137
2946,706623,Emilia,Brooklyn,Bushwick,40.69383,-73.90837,Entire home/apt,159,3,11,27/04/2019,0.2,4,77
2947,8136206,Rob,Brooklyn,Prospect-Lefferts Gardens,40.65763,-73.96029,Private room,64,2,108,16/06/2019,1.61,2,296
2948,2731594,Ronak,Brooklyn,Windsor Terrace,40.64928,-73.97538,Entire home/apt,125,15,53,27/03/2019,0.75,1,5
2949,5693756,Daniel,Manhattan,Lower East Side,40.7189,-73.99177,Entire home/apt,120,4,182,05/07/2019,2.6,1,72
2950,8998805,Koji & H,Manhattan,Chelsea,40.75224,-73.99487,Private room,76,3,164,24/06/2019,2.34,1,27
2951,5662533,Megan,Manhattan,Upper West Side,40.77532,-73.97952,Private room,175,2,4,05/08/2016,0.1,1,0
2952,9008935,Robin,Brooklyn,Greenpoint,40.72646,-73.95799,Private room,110,5,7,02/01/2019,0.1,1,300
2953,9010955,Lindsey,Brooklyn,Greenpoint,40.73487,-73.95789,Private room,75,1,69,30/06/2019,4.43,2,49
2954,840868,Ric,Manhattan,Washington Heights,40.85287,-73.93794,Private room,80,2,28,02/07/2019,0.4,2,327
2955,9031941,Sarah,Brooklyn,Greenpoint,40.72124,-73.93673,Private room,110,4,2,04/09/2017,0.06,1,0
2956,2332618,Alison,Brooklyn,Williamsburg,40.70833,-73.95395,Private room,89,1,214,28/06/2019,3.07,2,354
2957,6144668,Eydie,Brooklyn,Bushwick,40.70306,-73.92526,Entire home/apt,110,3,23,23/06/2019,0.33,1,67
2958,153494,Amikole,Manhattan,Lower East Side,40.71906,-73.9845,Private room,96,1,274,29/06/2019,3.94,1,145
2959,9051298,Lydiah,Manhattan,Harlem,40.81027,-73.94639,Entire home/apt,75,5,31,11/04/2016,0.49,2,0
2960,9053036,Raynald,Manhattan,Nolita,40.72182,-73.99625,Entire home/apt,185,3,65,07/06/2019,1.04,1,106
